3.86	52.9331	2.65948	-0.0346761	0.688422
3.87	52.9328	2.66636	-0.034766	0.688419
3.88	52.9324	2.67324	-0.034856	0.688416
3.89	52.9321	2.68013	-0.034946	0.688413
3.9	52.9317	2.68701	-0.035036	0.68841
3.91	52.9314	2.6939	-0.035126	0.688407
3.92	52.931	2.70078	-0.035216	0.688404
3.93	52.9307	2.70767	-0.035306	0.688401
3.94	52.9303	2.71455	-0.035396	0.688398
3.95	52.9299	2.72143	-0.035486	0.688395
3.96	52.9296	2.72832	-0.035576	0.688392
3.97	52.9292	2.7352	-0.035666	0.688389
3.98	52.9289	2.74208	-0.035756	0.688387
3.99	52.9285	2.74897	-0.035846	0.688384
4	52.9282	2.75585	-0.035936	0.688381
4.01	52.9278	2.76274	-0.036026	0.688378
4.02	52.9274	2.76962	-0.036116	0.688375
4.03	52.9271	2.7765	-0.036206	0.688372
4.04	52.9267	2.78339	-0.036296	0.688369
4.05	52.9264	2.79027	-0.036386	0.688366
4.06	52.926	2.79715	-0.036476	0.688363
4.07	52.9256	2.80404	-0.036566	0.68836
4.08	52.9253	2.81092	-0.036656	0.688357
4.09	52.9249	2.81781	-0.036746	0.688354
4.1	52.9245	2.82469	-0.0368361	0.688352
4.11	52.9242	2.83157	-0.0369261	0.688349
4.12	52.9238	2.83846	-0.0370161	0.688346
4.13	52.9234	2.84534	-0.0371061	0.688343
4.14	52.923	2.85222	-0.0371961	0.68834
4.15	52.9227	2.85911	-0.0372862	0.688337
4.16	52.9223	2.86599	-0.0373762	0.688334
4.17	52.9219	2.87287	-0.0374662	0.688331
4.18	52.9215	2.87976	-0.0375562	0.688328
4.19	52.9212	2.88664	-0.0376462	0.688325
4.2	52.9208	2.89352	-0.0377363	0.688322
4.21	52.9204	2.90041	-0.0378263	0.688319
4.22	52.92	2.90729	-0.0379163	0.688317
4.23	52.9197	2.91417	-0.0380064	0.688314
4.24	52.9193	2.92106	-0.0380964	0.688311
4.25	52.9189	2.92794	-0.0381864	0.688308
4.26	52.9185	2.93482	-0.0382765	0.688305
4.27	52.9181	2.9417	-0.0383665	0.688302
4.28	52.9177	2.94859	-0.0384565	0.688299
4.29	52.9174	2.95547	-0.0385466	0.688296
4.3	52.917	2.96235	-0.0386366	0.688293
4.31	52.9166	2.96924	-0.0387267	0.68829
4.32	52.9162	2.97612	-0.0388167	0.688287
4.33	52.9158	2.983	-0.0389067	0.688284
4.34	52.9154	2.98988	-0.0389968	0.688281
4.35	52.915	2.99677	-0.0390868	0.688279
4.36	52.9146	3.00365	-0.0391769	0.688276
4.37	52.9142	3.01053	-0.0392669	0.688273
4.38	52.9139	3.01742	-0.039357	0.68827
4.39	52.9135	3.0243	-0.039447	0.688267
4.4	52.9131	3.03118	-0.0395371	0.688264
4.41	52.9127	3.03806	-0.0396271	0.688261
4.42	52.9123	3.04495	-0.0397172	0.688258
4.43	52.9119	3.05183	-0.0398073	0.688255
4.44	52.9115	3.05871	-0.0398973	0.688252
4.45	52.9111	3.06559	-0.0399874	0.688249
4.46	52.9107	3.07248	-0.0400774	0.688246
4.47	52.9103	3.07936	-0.0401675	0.688243
4.48	52.9099	3.08624	-0.0402576	0.688241
4.49	52.9095	3.09312	-0.0403476	0.688238
4.5	52.9091	3.10001	-0.0404377	0.688235
4.51	52.9087	3.10689	-0.0405278	0.688232
4.52	52.9083	3.11377	-0.0406178	0.688229
4.53	52.9079	3.12065	-0.0407079	0.688226
4.54	52.9074	3.12754	-0.040798	0.688223
4.55	52.907	3.13442	-0.0408881	0.68822
4.56	52.9066	3.1413	-0.0409781	0.688217
4.57	52.9062	3.14818	-0.0410682	0.688214
4.58	52.9058	3.15506	-0.0411583	0.688211
4.59	52.9054	3.16195	-0.0412484	0.688208
4.6	52.905	3.16883	-0.0413384	0.688205
4.61	52.9046	3.17571	-0.0414285	0.688203
4.62	52.9041	3.18259	-0.0415186	0.6882
4.63	52.9037	3.18947	-0.0416087	0.688197
4.64	52.9033	3.19636	-0.0416988	0.688194
4.65	52.9029	3.20324	-0.0417889	0.688191
4.66	52.9025	3.21012	-0.041879	0.688188
4.67	52.9021	3.217	-0.0419691	0.688185
4.68	52.9016	3.22388	-0.0420591	0.688182
4.69	52.9012	3.23077	-0.0421492	0.688179
4.7	52.9008	3.23765	-0.0422393	0.688176
